,bootstrap,ccp_alpha,class_weight,criterion,max_depth,max_features,max_leaf_nodes,max_samples,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,n_jobs,oob_score,random_state,verbose,warm_start,score,best_parameters
2573,False,0.0,,entropy,,0.7,,,0.0,7,10,0.0,2,-1,False,42,0,False,0.8341428571428572,
2574,True,0.0,,gini,,0.7,,,0.0,7,10,0.0,2,-1,False,42,0,False,0.8237142857142857,
2575,True,0.0,,entropy,,0.7,,,0.0,7,10,0.0,2,-1,False,42,0,False,0.8271428571428572,
2576,False,0.0,,gini,,0.7,,,0.0,9,10,0.0,2,-1,False,42,0,False,0.8348571428571429,
2577,False,0.0,,entropy,,0.7,,,0.0,9,10,0.0,2,-1,False,42,0,False,0.8368571428571429,
2578,True,0.0,,gini,,0.7,,,0.0,9,10,0.0,2,-1,False,42,0,False,0.832,
2579,True,0.0,,entropy,,0.7,,,0.0,9,10,0.0,2,-1,False,42,0,False,0.8317142857142857,
2580,False,0.0,,gini,,0.7,,,0.0,11,10,0.0,2,-1,False,42,0,False,0.8401428571428572,
2581,False,0.0,,entropy,,0.7,,,0.0,11,10,0.0,2,-1,False,42,0,False,0.8365714285714285,
2582,True,0.0,,gini,,0.7,,,0.0,11,10,0.0,2,-1,False,42,0,False,0.8275714285714286,
2583,True,0.0,,entropy,,0.7,,,0.0,11,10,0.0,2,-1,False,42,0,False,0.8298571428571428,
2584,False,0.0,,gini,,0.7,,,0.0,13,10,0.0,2,-1,False,42,0,False,0.8361428571428572,
2585,False,0.0,,entropy,,0.7,,,0.0,13,10,0.0,2,-1,False,42,0,False,0.8374285714285714,
2586,True,0.0,,gini,,0.7,,,0.0,13,10,0.0,2,-1,False,42,0,False,0.8247142857142857,
2587,True,0.0,,entropy,,0.7,,,0.0,13,10,0.0,2,-1,False,42,0,False,0.8312857142857143,
2588,False,0.0,,gini,,0.7,,,0.0,15,10,0.0,2,-1,False,42,0,False,0.84,
2589,False,0.0,,entropy,,0.7,,,0.0,15,10,0.0,2,-1,False,42,0,False,0.8445714285714285,
2590,True,0.0,,gini,,0.7,,,0.0,15,10,0.0,2,-1,False,42,0,False,0.833,
2591,True,0.0,,entropy,,0.7,,,0.0,15,10,0.0,2,-1,False,42,0,False,0.8278571428571428,
2592,False,0.0,,gini,,0.7,,,0.0,17,10,0.0,2,-1,False,42,0,False,0.8407142857142857,
2593,False,0.0,,entropy,,0.7,,,0.0,17,10,0.0,2,-1,False,42,0,False,0.8347142857142857,
2594,True,0.0,,gini,,0.7,,,0.0,17,10,0.0,2,-1,False,42,0,False,0.8304285714285714,
2595,True,0.0,,entropy,,0.7,,,0.0,17,10,0.0,2,-1,False,42,0,False,0.8277142857142857,
2596,False,0.0,,gini,,0.7,,,0.0,20,10,0.0,2,-1,False,42,0,False,0.8407142857142857,
2597,False,0.0,,entropy,,0.7,,,0.0,20,10,0.0,2,-1,False,42,0,False,0.8391428571428572,
2598,True,0.0,,gini,,0.7,,,0.0,20,10,0.0,2,-1,False,42,0,False,0.827,
2599,True,0.0,,entropy,,0.7,,,0.0,20,10,0.0,2,-1,False,42,0,False,0.8285714285714286,
2600,False,0.0,,gini,,0.7,,,0.0,1,12,0.0,2,-1,False,42,0,False,0.819,
2601,False,0.0,,entropy,,0.7,,,0.0,1,12,0.0,2,-1,False,42,0,False,0.8265714285714286,
2602,True,0.0,,gini,,0.7,,,0.0,1,12,0.0,2,-1,False,42,0,False,0.8047142857142857,
2603,True,0.0,,entropy,,0.7,,,0.0,1,12,0.0,2,-1,False,42,0,False,0.8232857142857143,
2604,False,0.0,,gini,,0.7,,,0.0,3,12,0.0,2,-1,False,42,0,False,0.8282857142857143,
2605,False,0.0,,entropy,,0.7,,,0.0,3,12,0.0,2,-1,False,42,0,False,0.83,
2606,True,0.0,,gini,,0.7,,,0.0,3,12,0.0,2,-1,False,42,0,False,0.819,
2607,True,0.0,,entropy,,0.7,,,0.0,3,12,0.0,2,-1,False,42,0,False,0.8194285714285714,
2608,False,0.0,,gini,,0.7,,,0.0,5,12,0.0,2,-1,False,42,0,False,0.8354285714285714,
2609,False,0.0,,entropy,,0.7,,,0.0,5,12,0.0,2,-1,False,42,0,False,0.8362857142857143,
2610,True,0.0,,gini,,0.7,,,0.0,5,12,0.0,2,-1,False,42,0,False,0.8205714285714286,
2611,True,0.0,,entropy,,0.7,,,0.0,5,12,0.0,2,-1,False,42,0,False,0.8258571428571428,
2612,False,0.0,,gini,,0.7,,,0.0,7,12,0.0,2,-1,False,42,0,False,0.8342857142857143,
2613,False,0.0,,entropy,,0.7,,,0.0,7,12,0.0,2,-1,False,42,0,False,0.8341428571428572,
2614,True,0.0,,gini,,0.7,,,0.0,7,12,0.0,2,-1,False,42,0,False,0.8237142857142857,
2615,True,0.0,,entropy,,0.7,,,0.0,7,12,0.0,2,-1,False,42,0,False,0.8271428571428572,
2616,False,0.0,,gini,,0.7,,,0.0,9,12,0.0,2,-1,False,42,0,False,0.8348571428571429,
2617,False,0.0,,entropy,,0.7,,,0.0,9,12,0.0,2,-1,False,42,0,False,0.8368571428571429,
2618,True,0.0,,gini,,0.7,,,0.0,9,12,0.0,2,-1,False,42,0,False,0.832,
2619,True,0.0,,entropy,,0.7,,,0.0,9,12,0.0,2,-1,False,42,0,False,0.8317142857142857,
2620,False,0.0,,gini,,0.7,,,0.0,11,12,0.0,2,-1,False,42,0,False,0.8401428571428572,
2621,False,0.0,,entropy,,0.7,,,0.0,11,12,0.0,2,-1,False,42,0,False,0.8365714285714285,
2622,True,0.0,,gini,,0.7,,,0.0,11,12,0.0,2,-1,False,42,0,False,0.8275714285714286,
2623,True,0.0,,entropy,,0.7,,,0.0,11,12,0.0,2,-1,False,42,0,False,0.8298571428571428,
2624,False,0.0,,gini,,0.7,,,0.0,13,12,0.0,2,-1,False,42,0,False,0.8361428571428572,
2625,False,0.0,,entropy,,0.7,,,0.0,13,12,0.0,2,-1,False,42,0,False,0.8374285714285714,
2626,True,0.0,,gini,,0.7,,,0.0,13,12,0.0,2,-1,False,42,0,False,0.8247142857142857,
2627,True,0.0,,entropy,,0.7,,,0.0,13,12,0.0,2,-1,False,42,0,False,0.8312857142857143,
2628,False,0.0,,gini,,0.7,,,0.0,15,12,0.0,2,-1,False,42,0,False,0.84,
2629,False,0.0,,entropy,,0.7,,,0.0,15,12,0.0,2,-1,False,42,0,False,0.8445714285714285,
2630,True,0.0,,gini,,0.7,,,0.0,15,12,0.0,2,-1,False,42,0,False,0.833,
2631,True,0.0,,entropy,,0.7,,,0.0,15,12,0.0,2,-1,False,42,0,False,0.8278571428571428,
2632,False,0.0,,gini,,0.7,,,0.0,17,12,0.0,2,-1,False,42,0,False,0.8407142857142857,
2633,False,0.0,,entropy,,0.7,,,0.0,17,12,0.0,2,-1,False,42,0,False,0.8347142857142857,
2634,True,0.0,,gini,,0.7,,,0.0,17,12,0.0,2,-1,False,42,0,False,0.8304285714285714,
2635,True,0.0,,entropy,,0.7,,,0.0,17,12,0.0,2,-1,False,42,0,False,0.8277142857142857,
2636,False,0.0,,gini,,0.7,,,0.0,20,12,0.0,2,-1,False,42,0,False,0.8407142857142857,
2637,False,0.0,,entropy,,0.7,,,0.0,20,12,0.0,2,-1,False,42,0,False,0.8391428571428572,
2638,True,0.0,,gini,,0.7,,,0.0,20,12,0.0,2,-1,False,42,0,False,0.827,
2639,True,0.0,,entropy,,0.7,,,0.0,20,12,0.0,2,-1,False,42,0,False,0.8285714285714286,
2640,False,0.0,,gini,,0.7,,,0.0,1,14,0.0,2,-1,False,42,0,False,0.8207142857142857,
2641,False,0.0,,entropy,,0.7,,,0.0,1,14,0.0,2,-1,False,42,0,False,0.8298571428571428,
2642,True,0.0,,gini,,0.7,,,0.0,1,14,0.0,2,-1,False,42,0,False,0.8065714285714286,
2643,True,0.0,,entropy,,0.7,,,0.0,1,14,0.0,2,-1,False,42,0,False,0.8208571428571428,
2644,False,0.0,,gini,,0.7,,,0.0,3,14,0.0,2,-1,False,42,0,False,0.8304285714285714,
2645,False,0.0,,entropy,,0.7,,,0.0,3,14,0.0,2,-1,False,42,0,False,0.8354285714285714,
2646,True,0.0,,gini,,0.7,,,0.0,3,14,0.0,2,-1,False,42,0,False,0.819,
2647,True,0.0,,entropy,,0.7,,,0.0,3,14,0.0,2,-1,False,42,0,False,0.8284285714285714,
2648,False,0.0,,gini,,0.7,,,0.0,5,14,0.0,2,-1,False,42,0,False,0.832,
2649,False,0.0,,entropy,,0.7,,,0.0,5,14,0.0,2,-1,False,42,0,False,0.8361428571428572,
2650,True,0.0,,gini,,0.7,,,0.0,5,14,0.0,2,-1,False,42,0,False,0.8154285714285714,
2651,True,0.0,,entropy,,0.7,,,0.0,5,14,0.0,2,-1,False,42,0,False,0.8281428571428572,
2652,False,0.0,,gini,,0.7,,,0.0,7,14,0.0,2,-1,False,42,0,False,0.8342857142857143,
2653,False,0.0,,entropy,,0.7,,,0.0,7,14,0.0,2,-1,False,42,0,False,0.8341428571428572,
2654,True,0.0,,gini,,0.7,,,0.0,7,14,0.0,2,-1,False,42,0,False,0.8237142857142857,
2655,True,0.0,,entropy,,0.7,,,0.0,7,14,0.0,2,-1,False,42,0,False,0.8271428571428572,
2656,False,0.0,,gini,,0.7,,,0.0,9,14,0.0,2,-1,False,42,0,False,0.8348571428571429,
2657,False,0.0,,entropy,,0.7,,,0.0,9,14,0.0,2,-1,False,42,0,False,0.8368571428571429,
2658,True,0.0,,gini,,0.7,,,0.0,9,14,0.0,2,-1,False,42,0,False,0.832,
2659,True,0.0,,entropy,,0.7,,,0.0,9,14,0.0,2,-1,False,42,0,False,0.8317142857142857,
2660,False,0.0,,gini,,0.7,,,0.0,11,14,0.0,2,-1,False,42,0,False,0.8401428571428572,
2661,False,0.0,,entropy,,0.7,,,0.0,11,14,0.0,2,-1,False,42,0,False,0.8365714285714285,
2662,True,0.0,,gini,,0.7,,,0.0,11,14,0.0,2,-1,False,42,0,False,0.8275714285714286,
2663,True,0.0,,entropy,,0.7,,,0.0,11,14,0.0,2,-1,False,42,0,False,0.8298571428571428,
2664,False,0.0,,gini,,0.7,,,0.0,13,14,0.0,2,-1,False,42,0,False,0.8361428571428572,
2665,False,0.0,,entropy,,0.7,,,0.0,13,14,0.0,2,-1,False,42,0,False,0.8374285714285714,
2666,True,0.0,,gini,,0.7,,,0.0,13,14,0.0,2,-1,False,42,0,False,0.8247142857142857,
2667,True,0.0,,entropy,,0.7,,,0.0,13,14,0.0,2,-1,False,42,0,False,0.8312857142857143,
2668,False,0.0,,gini,,0.7,,,0.0,15,14,0.0,2,-1,False,42,0,False,0.84,
2669,False,0.0,,entropy,,0.7,,,0.0,15,14,0.0,2,-1,False,42,0,False,0.8445714285714285,
2670,True,0.0,,gini,,0.7,,,0.0,15,14,0.0,2,-1,False,42,0,False,0.833,
2671,True,0.0,,entropy,,0.7,,,0.0,15,14,0.0,2,-1,False,42,0,False,0.8278571428571428,
2672,False,0.0,,gini,,0.7,,,0.0,17,14,0.0,2,-1,False,42,0,False,0.8407142857142857,
2673,False,0.0,,entropy,,0.7,,,0.0,17,14,0.0,2,-1,False,42,0,False,0.8347142857142857,
2674,True,0.0,,gini,,0.7,,,0.0,17,14,0.0,2,-1,False,42,0,False,0.8304285714285714,
2675,True,0.0,,entropy,,0.7,,,0.0,17,14,0.0,2,-1,False,42,0,False,0.8277142857142857,
2676,False,0.0,,gini,,0.7,,,0.0,20,14,0.0,2,-1,False,42,0,False,0.8407142857142857,
2677,False,0.0,,entropy,,0.7,,,0.0,20,14,0.0,2,-1,False,42,0,False,0.8391428571428572,
2678,True,0.0,,gini,,0.7,,,0.0,20,14,0.0,2,-1,False,42,0,False,0.827,
2679,True,0.0,,entropy,,0.7,,,0.0,20,14,0.0,2,-1,False,42,0,False,0.8285714285714286,
2680,False,0.0,,gini,,0.7,,,0.0,1,16,0.0,2,-1,False,42,0,False,0.8201428571428572,
2681,False,0.0,,entropy,,0.7,,,0.0,1,16,0.0,2,-1,False,42,0,False,0.8278571428571428,
2682,True,0.0,,gini,,0.7,,,0.0,1,16,0.0,2,-1,False,42,0,False,0.811,
2683,True,0.0,,entropy,,0.7,,,0.0,1,16,0.0,2,-1,False,42,0,False,0.8261428571428572,
2684,False,0.0,,gini,,0.7,,,0.0,3,16,0.0,2,-1,False,42,0,False,0.8365714285714285,
2685,False,0.0,,entropy,,0.7,,,0.0,3,16,0.0,2,-1,False,42,0,False,0.8351428571428572,
2686,True,0.0,,gini,,0.7,,,0.0,3,16,0.0,2,-1,False,42,0,False,0.8237142857142857,
2687,True,0.0,,entropy,,0.7,,,0.0,3,16,0.0,2,-1,False,42,0,False,0.8248571428571428,
2688,False,0.0,,gini,,0.7,,,0.0,5,16,0.0,2,-1,False,42,0,False,0.8364285714285714,
2689,False,0.0,,entropy,,0.7,,,0.0,5,16,0.0,2,-1,False,42,0,False,0.84,
2690,True,0.0,,gini,,0.7,,,0.0,5,16,0.0,2,-1,False,42,0,False,0.8268571428571428,
2691,True,0.0,,entropy,,0.7,,,0.0,5,16,0.0,2,-1,False,42,0,False,0.8251428571428572,
2692,False,0.0,,gini,,0.7,,,0.0,7,16,0.0,2,-1,False,42,0,False,0.8362857142857143,
2693,False,0.0,,entropy,,0.7,,,0.0,7,16,0.0,2,-1,False,42,0,False,0.8385714285714285,
2694,True,0.0,,gini,,0.7,,,0.0,7,16,0.0,2,-1,False,42,0,False,0.8331428571428572,
2695,True,0.0,,entropy,,0.7,,,0.0,7,16,0.0,2,-1,False,42,0,False,0.8282857142857143,
2696,False,0.0,,gini,,0.7,,,0.0,9,16,0.0,2,-1,False,42,0,False,0.8348571428571429,
2697,False,0.0,,entropy,,0.7,,,0.0,9,16,0.0,2,-1,False,42,0,False,0.8368571428571429,
2698,True,0.0,,gini,,0.7,,,0.0,9,16,0.0,2,-1,False,42,0,False,0.832,
2699,True,0.0,,entropy,,0.7,,,0.0,9,16,0.0,2,-1,False,42,0,False,0.8317142857142857,
2700,False,0.0,,gini,,0.7,,,0.0,11,16,0.0,2,-1,False,42,0,False,0.8401428571428572,
2701,False,0.0,,entropy,,0.7,,,0.0,11,16,0.0,2,-1,False,42,0,False,0.8365714285714285,
2702,True,0.0,,gini,,0.7,,,0.0,11,16,0.0,2,-1,False,42,0,False,0.8275714285714286,
2703,True,0.0,,entropy,,0.7,,,0.0,11,16,0.0,2,-1,False,42,0,False,0.8298571428571428,
2704,False,0.0,,gini,,0.7,,,0.0,13,16,0.0,2,-1,False,42,0,False,0.8361428571428572,
2705,False,0.0,,entropy,,0.7,,,0.0,13,16,0.0,2,-1,False,42,0,False,0.8374285714285714,
2706,True,0.0,,gini,,0.7,,,0.0,13,16,0.0,2,-1,False,42,0,False,0.8247142857142857,
2707,True,0.0,,entropy,,0.7,,,0.0,13,16,0.0,2,-1,False,42,0,False,0.8312857142857143,
2708,False,0.0,,gini,,0.7,,,0.0,15,16,0.0,2,-1,False,42,0,False,0.84,
2709,False,0.0,,entropy,,0.7,,,0.0,15,16,0.0,2,-1,False,42,0,False,0.8445714285714285,
2710,True,0.0,,gini,,0.7,,,0.0,15,16,0.0,2,-1,False,42,0,False,0.833,
2711,True,0.0,,entropy,,0.7,,,0.0,15,16,0.0,2,-1,False,42,0,False,0.8278571428571428,
2712,False,0.0,,gini,,0.7,,,0.0,17,16,0.0,2,-1,False,42,0,False,0.8407142857142857,
2713,False,0.0,,entropy,,0.7,,,0.0,17,16,0.0,2,-1,False,42,0,False,0.8347142857142857,
2714,True,0.0,,gini,,0.7,,,0.0,17,16,0.0,2,-1,False,42,0,False,0.8304285714285714,
2715,True,0.0,,entropy,,0.7,,,0.0,17,16,0.0,2,-1,False,42,0,False,0.8277142857142857,
2716,False,0.0,,gini,,0.7,,,0.0,20,16,0.0,2,-1,False,42,0,False,0.8407142857142857,
2717,False,0.0,,entropy,,0.7,,,0.0,20,16,0.0,2,-1,False,42,0,False,0.8391428571428572,
2718,True,0.0,,gini,,0.7,,,0.0,20,16,0.0,2,-1,False,42,0,False,0.827,
2719,True,0.0,,entropy,,0.7,,,0.0,20,16,0.0,2,-1,False,42,0,False,0.8285714285714286,
2720,False,0.0,,gini,,0.7,,,0.0,1,18,0.0,2,-1,False,42,0,False,0.8192857142857143,
2721,False,0.0,,entropy,,0.7,,,0.0,1,18,0.0,2,-1,False,42,0,False,0.826,
2722,True,0.0,,gini,,0.7,,,0.0,1,18,0.0,2,-1,False,42,0,False,0.8144285714285714,
2723,True,0.0,,entropy,,0.7,,,0.0,1,18,0.0,2,-1,False,42,0,False,0.8237142857142857,
2724,False,0.0,,gini,,0.7,,,0.0,3,18,0.0,2,-1,False,42,0,False,0.839,
2725,False,0.0,,entropy,,0.7,,,0.0,3,18,0.0,2,-1,False,42,0,False,0.8337142857142857,
2726,True,0.0,,gini,,0.7,,,0.0,3,18,0.0,2,-1,False,42,0,False,0.819,
2727,True,0.0,,entropy,,0.7,,,0.0,3,18,0.0,2,-1,False,42,0,False,0.8247142857142857,
2728,False,0.0,,gini,,0.7,,,0.0,5,18,0.0,2,-1,False,42,0,False,0.8358571428571429,
2729,False,0.0,,entropy,,0.7,,,0.0,5,18,0.0,2,-1,False,42,0,False,0.831,
2730,True,0.0,,gini,,0.7,,,0.0,5,18,0.0,2,-1,False,42,0,False,0.8238571428571428,
2731,True,0.0,,entropy,,0.7,,,0.0,5,18,0.0,2,-1,False,42,0,False,0.8308571428571428,
2732,False,0.0,,gini,,0.7,,,0.0,7,18,0.0,2,-1,False,42,0,False,0.8384285714285714,
2733,False,0.0,,entropy,,0.7,,,0.0,7,18,0.0,2,-1,False,42,0,False,0.8402857142857143,
2734,True,0.0,,gini,,0.7,,,0.0,7,18,0.0,2,-1,False,42,0,False,0.8284285714285714,
2735,True,0.0,,entropy,,0.7,,,0.0,7,18,0.0,2,-1,False,42,0,False,0.8298571428571428,
2736,False,0.0,,gini,,0.7,,,0.0,9,18,0.0,2,-1,False,42,0,False,0.8348571428571429,
2737,False,0.0,,entropy,,0.7,,,0.0,9,18,0.0,2,-1,False,42,0,False,0.8368571428571429,
2738,True,0.0,,gini,,0.7,,,0.0,9,18,0.0,2,-1,False,42,0,False,0.832,
2739,True,0.0,,entropy,,0.7,,,0.0,9,18,0.0,2,-1,False,42,0,False,0.8317142857142857,
2740,False,0.0,,gini,,0.7,,,0.0,11,18,0.0,2,-1,False,42,0,False,0.8401428571428572,
2741,False,0.0,,entropy,,0.7,,,0.0,11,18,0.0,2,-1,False,42,0,False,0.8365714285714285,
2742,True,0.0,,gini,,0.7,,,0.0,11,18,0.0,2,-1,False,42,0,False,0.8275714285714286,
2743,True,0.0,,entropy,,0.7,,,0.0,11,18,0.0,2,-1,False,42,0,False,0.8298571428571428,
2744,False,0.0,,gini,,0.7,,,0.0,13,18,0.0,2,-1,False,42,0,False,0.8361428571428572,
2745,False,0.0,,entropy,,0.7,,,0.0,13,18,0.0,2,-1,False,42,0,False,0.8374285714285714,
2746,True,0.0,,gini,,0.7,,,0.0,13,18,0.0,2,-1,False,42,0,False,0.8247142857142857,
2747,True,0.0,,entropy,,0.7,,,0.0,13,18,0.0,2,-1,False,42,0,False,0.8312857142857143,
2748,False,0.0,,gini,,0.7,,,0.0,15,18,0.0,2,-1,False,42,0,False,0.84,
2749,False,0.0,,entropy,,0.7,,,0.0,15,18,0.0,2,-1,False,42,0,False,0.8445714285714285,
2750,True,0.0,,gini,,0.7,,,0.0,15,18,0.0,2,-1,False,42,0,False,0.833,
2751,True,0.0,,entropy,,0.7,,,0.0,15,18,0.0,2,-1,False,42,0,False,0.8278571428571428,
2752,False,0.0,,gini,,0.7,,,0.0,17,18,0.0,2,-1,False,42,0,False,0.8407142857142857,
2753,False,0.0,,entropy,,0.7,,,0.0,17,18,0.0,2,-1,False,42,0,False,0.8347142857142857,
2754,True,0.0,,gini,,0.7,,,0.0,17,18,0.0,2,-1,False,42,0,False,0.8304285714285714,
2755,True,0.0,,entropy,,0.7,,,0.0,17,18,0.0,2,-1,False,42,0,False,0.8277142857142857,
2756,False,0.0,,gini,,0.7,,,0.0,20,18,0.0,2,-1,False,42,0,False,0.8407142857142857,
2757,False,0.0,,entropy,,0.7,,,0.0,20,18,0.0,2,-1,False,42,0,False,0.8391428571428572,
2758,True,0.0,,gini,,0.7,,,0.0,20,18,0.0,2,-1,False,42,0,False,0.827,
2759,True,0.0,,entropy,,0.7,,,0.0,20,18,0.0,2,-1,False,42,0,False,0.8285714285714286,
2760,False,0.0,,gini,,0.7,,,0.0,1,20,0.0,2,-1,False,42,0,False,0.8254285714285714,
2761,False,0.0,,entropy,,0.7,,,0.0,1,20,0.0,2,-1,False,42,0,False,0.8368571428571429,
2762,True,0.0,,gini,,0.7,,,0.0,1,20,0.0,2,-1,False,42,0,False,0.8147142857142857,
2763,True,0.0,,entropy,,0.7,,,0.0,1,20,0.0,2,-1,False,42,0,False,0.8227142857142857,
2764,False,0.0,,gini,,0.7,,,0.0,3,20,0.0,2,-1,False,42,0,False,0.8374285714285714,
2765,False,0.0,,entropy,,0.7,,,0.0,3,20,0.0,2,-1,False,42,0,False,0.8332857142857143,
2766,True,0.0,,gini,,0.7,,,0.0,3,20,0.0,2,-1,False,42,0,False,0.8205714285714286,
2767,True,0.0,,entropy,,0.7,,,0.0,3,20,0.0,2,-1,False,42,0,False,0.8257142857142857,
2768,False,0.0,,gini,,0.7,,,0.0,5,20,0.0,2,-1,False,42,0,False,0.8342857142857143,
2769,False,0.0,,entropy,,0.7,,,0.0,5,20,0.0,2,-1,False,42,0,False,0.8341428571428572,
2770,True,0.0,,gini,,0.7,,,0.0,5,20,0.0,2,-1,False,42,0,False,0.8295714285714286,
2771,True,0.0,,entropy,,0.7,,,0.0,5,20,0.0,2,-1,False,42,0,False,0.8222857142857143,
2772,False,0.0,,gini,,0.7,,,0.0,7,20,0.0,2,-1,False,42,0,False,0.8342857142857143,
2773,False,0.0,,entropy,,0.7,,,0.0,7,20,0.0,2,-1,False,42,0,False,0.8477142857142858,"{'n_estimators': 2, 'max_features': 0.7, 'min_samples_split': 20, 'min_samples_leaf': 7, 'bootstrap': False, 'criterion': 'entropy', 'random_state': 42, 'n_jobs': -1}"
2774,True,0.0,,gini,,0.7,,,0.0,7,20,0.0,2,-1,False,42,0,False,0.8217142857142857,
2775,True,0.0,,entropy,,0.7,,,0.0,7,20,0.0,2,-1,False,42,0,False,0.8301428571428572,
2776,False,0.0,,gini,,0.7,,,0.0,9,20,0.0,2,-1,False,42,0,False,0.8387142857142857,
2777,False,0.0,,entropy,,0.7,,,0.0,9,20,0.0,2,-1,False,42,0,False,0.8411428571428572,
2778,True,0.0,,gini,,0.7,,,0.0,9,20,0.0,2,-1,False,42,0,False,0.8291428571428572,
2779,True,0.0,,entropy,,0.7,,,0.0,9,20,0.0,2,-1,False,42,0,False,0.8291428571428572,
2780,False,0.0,,gini,,0.7,,,0.0,11,20,0.0,2,-1,False,42,0,False,0.8401428571428572,
2781,False,0.0,,entropy,,0.7,,,0.0,11,20,0.0,2,-1,False,42,0,False,0.8365714285714285,
2782,True,0.0,,gini,,0.7,,,0.0,11,20,0.0,2,-1,False,42,0,False,0.8275714285714286,
2783,True,0.0,,entropy,,0.7,,,0.0,11,20,0.0,2,-1,False,42,0,False,0.8298571428571428,
2784,False,0.0,,gini,,0.7,,,0.0,13,20,0.0,2,-1,False,42,0,False,0.8361428571428572,
2785,False,0.0,,entropy,,0.7,,,0.0,13,20,0.0,2,-1,False,42,0,False,0.8374285714285714,
2786,True,0.0,,gini,,0.7,,,0.0,13,20,0.0,2,-1,False,42,0,False,0.8247142857142857,
2787,True,0.0,,entropy,,0.7,,,0.0,13,20,0.0,2,-1,False,42,0,False,0.8312857142857143,
2788,False,0.0,,gini,,0.7,,,0.0,15,20,0.0,2,-1,False,42,0,False,0.84,
2789,False,0.0,,entropy,,0.7,,,0.0,15,20,0.0,2,-1,False,42,0,False,0.8445714285714285,
2790,True,0.0,,gini,,0.7,,,0.0,15,20,0.0,2,-1,False,42,0,False,0.833,
2791,True,0.0,,entropy,,0.7,,,0.0,15,20,0.0,2,-1,False,42,0,False,0.8278571428571428,
2792,False,0.0,,gini,,0.7,,,0.0,17,20,0.0,2,-1,False,42,0,False,0.8407142857142857,
2793,False,0.0,,entropy,,0.7,,,0.0,17,20,0.0,2,-1,False,42,0,False,0.8347142857142857,
2794,True,0.0,,gini,,0.7,,,0.0,17,20,0.0,2,-1,False,42,0,False,0.8304285714285714,
2795,True,0.0,,entropy,,0.7,,,0.0,17,20,0.0,2,-1,False,42,0,False,0.8277142857142857,
2796,False,0.0,,gini,,0.7,,,0.0,20,20,0.0,2,-1,False,42,0,False,0.8407142857142857,
2797,False,0.0,,entropy,,0.7,,,0.0,20,20,0.0,2,-1,False,42,0,False,0.8391428571428572,
2798,True,0.0,,gini,,0.7,,,0.0,20,20,0.0,2,-1,False,42,0,False,0.827,
2799,True,0.0,,entropy,,0.7,,,0.0,20,20,0.0,2,-1,False,42,0,False,0.8285714285714286,
2800,False,0.0,,gini,,0.8,,,0.0,1,2,0.0,2,-1,False,42,0,False,0.7945714285714286,
2801,False,0.0,,entropy,,0.8,,,0.0,1,2,0.0,2,-1,False,42,0,False,0.8041428571428572,
2802,True,0.0,,gini,,0.8,,,0.0,1,2,0.0,2,-1,False,42,0,False,0.783,
2803,True,0.0,,entropy,,0.8,,,0.0,1,2,0.0,2,-1,False,42,0,False,0.7948571428571428,
2804,False,0.0,,gini,,0.8,,,0.0,3,2,0.0,2,-1,False,42,0,False,0.8192857142857143,
2805,False,0.0,,entropy,,0.8,,,0.0,3,2,0.0,2,-1,False,42,0,False,0.8254285714285714,
2806,True,0.0,,gini,,0.8,,,0.0,3,2,0.0,2,-1,False,42,0,False,0.8155714285714286,
2807,True,0.0,,entropy,,0.8,,,0.0,3,2,0.0,2,-1,False,42,0,False,0.81,
2808,False,0.0,,gini,,0.8,,,0.0,5,2,0.0,2,-1,False,42,0,False,0.8354285714285714,
2809,False,0.0,,entropy,,0.8,,,0.0,5,2,0.0,2,-1,False,42,0,False,0.837,
2810,True,0.0,,gini,,0.8,,,0.0,5,2,0.0,2,-1,False,42,0,False,0.8222857142857143,
2811,True,0.0,,entropy,,0.8,,,0.0,5,2,0.0,2,-1,False,42,0,False,0.8194285714285714,
2812,False,0.0,,gini,,0.8,,,0.0,7,2,0.0,2,-1,False,42,0,False,0.8314285714285714,
2813,False,0.0,,entropy,,0.8,,,0.0,7,2,0.0,2,-1,False,42,0,False,0.8378571428571429,
2814,True,0.0,,gini,,0.8,,,0.0,7,2,0.0,2,-1,False,42,0,False,0.83,
2815,True,0.0,,entropy,,0.8,,,0.0,7,2,0.0,2,-1,False,42,0,False,0.8264285714285714,
2816,False,0.0,,gini,,0.8,,,0.0,9,2,0.0,2,-1,False,42,0,False,0.8342857142857143,
2817,False,0.0,,entropy,,0.8,,,0.0,9,2,0.0,2,-1,False,42,0,False,0.8321428571428572,
2818,True,0.0,,gini,,0.8,,,0.0,9,2,0.0,2,-1,False,42,0,False,0.8291428571428572,
2819,True,0.0,,entropy,,0.8,,,0.0,9,2,0.0,2,-1,False,42,0,False,0.8261428571428572,
2820,False,0.0,,gini,,0.8,,,0.0,11,2,0.0,2,-1,False,42,0,False,0.8267142857142857,
2821,False,0.0,,entropy,,0.8,,,0.0,11,2,0.0,2,-1,False,42,0,False,0.8402857142857143,
2822,True,0.0,,gini,,0.8,,,0.0,11,2,0.0,2,-1,False,42,0,False,0.823,
2823,True,0.0,,entropy,,0.8,,,0.0,11,2,0.0,2,-1,False,42,0,False,0.8367142857142857,
